,user_id,"round(sum(price), 2)",Frequency,Recent_Date
733,555204925,71.25,24,2020-02-28
734,569765013,23.73,2,2020-01-02
735,373269832,142.06,42,2020-02-01
736,531853315,0.92,1,2020-01-02
737,481148042,37.14,20,2020-01-03
738,596363156,196.29,20,2020-02-02
739,593831801,56.72,19,2020-01-03
740,425970943,11.34,3,2020-01-03
741,555122399,81.21,13,2020-02-18
742,595806530,54.95,18,2020-01-04
743,471982137,40.74,5,2020-01-04
744,596859705,25.27,13,2020-01-04
745,590229221,28.87,2,2020-01-05
746,470327281,54.09,14,2020-02-17
747,584245304,30.31,16,2020-01-19
748,597203140,19.05,3,2020-02-29
749,597229043,29.85,5,2020-01-05
750,582164139,65.65,3,2020-01-06
751,566854675,212.22,71,2020-02-10
752,498959315,35.5,9,2020-02-27
753,566829924,31.9,9,2020-01-06
754,597985899,19.04,6,2020-01-07
755,598011982,143.74,21,2020-02-10
756,251501292,19.52,2,2020-01-07
757,580908825,48.86,11,2020-01-07
758,598114357,62.74,13,2020-01-07
759,547531519,450.58,110,2020-02-03
760,597391021,57.54,5,2020-01-08
761,459960225,80.47,7,2020-01-08
762,596355306,190.78,9,2020-01-09
763,514192230,80.46,16,2020-01-09
764,598852965,25.0,1,2020-01-09
765,598858431,33.31,7,2020-01-09
766,598914824,47.22,2,2020-01-09
767,595934481,76.68,36,2020-01-09
768,435498521,85.45,13,2020-02-13
769,351501326,143.85,30,2020-02-21
770,245430690,57.58,6,2020-01-02
771,520778628,262.68,45,2020-02-08
772,564656463,77.7,9,2020-01-28
773,442690576,25.32,4,2020-01-13
774,586955334,47.31,10,2020-02-04
775,580527126,35.56,8,2020-01-15
776,558415759,37.56,14,2020-01-11
777,525473315,12.2,3,2020-01-05
778,570796865,176.65,22,2020-02-10
779,597150255,44.61,5,2020-01-05
780,594763909,14.12,3,2020-01-05
781,597271741,42.47,14,2020-01-05
782,597579880,10.95,1,2020-01-06
783,201041972,52.83,13,2020-01-06
784,597657042,11.75,1,2020-01-06
785,596920393,15.5,2,2020-01-06
786,522384991,59.56,27,2020-02-01
787,345105660,235.5,21,2020-01-07
788,597954225,148.26,50,2020-01-12
789,597967399,188.57,23,2020-01-11
790,598066175,29.84,7,2020-01-07
791,442857809,89.68,6,2020-02-27
792,495460586,15.46,3,2020-01-08
793,598511217,15.08,1,2020-01-08
794,568935076,70.81,11,2020-01-08
795,476805733,23.85,8,2020-01-08
796,542031210,14.6,4,2020-01-09
797,298544646,6.66,2,2020-01-09
798,598587439,59.34,12,2020-01-09
799,595025131,39.0,4,2020-01-01
800,424678527,119.44,31,2020-02-28
801,504228219,67.11,11,2020-01-02
802,583605209,234.56,46,2020-02-09
803,447488360,51.65,13,2020-01-02
804,404889853,85.63,10,2020-01-03
805,489738663,87.06,31,2020-01-18
806,590426987,42.88,8,2020-01-03
807,482391100,89.69,17,2020-01-27
808,569235323,96.22,29,2020-02-19
809,581583965,15.37,5,2020-01-04
810,596697641,62.87,6,2020-01-04
811,415225511,16.42,5,2020-01-04
812,490192356,92.95,36,2020-01-25
813,476926688,32.84,4,2020-01-08
814,442080895,52.15,9,2020-01-06
815,597506916,58.76,16,2020-01-06
816,597551409,36.17,7,2020-01-06
817,549217357,24.06,3,2020-01-06
818,423875527,84.7,22,2020-02-06
819,597817069,111.18,2,2020-01-07
820,596468076,17.62,3,2020-01-07
821,576392753,63.11,30,2020-01-20
822,598244198,23.4,1,2020-01-08
823,497819489,16.96,9,2020-01-08
824,558616305,32.54,8,2020-01-08
825,598502565,31.0,4,2020-01-08
826,537046925,86.68,26,2020-02-05
827,598655300,12.26,2,2020-01-09
828,338675111,15.71,2,2020-01-09
829,538332136,40.17,7,2020-01-09
830,407389821,247.69,36,2020-02-25
831,419857381,23.01,4,2020-01-09
832,391135148,50.54,14,2020-02-12
833,597280448,28.22,4,2020-01-09
834,598928836,63.29,13,2020-01-09
835,599010000,13.33,1,2020-01-09
836,537515290,50.04,13,2020-02-11
837,589751927,12.5,3,2020-01-01
838,595493667,158.33,15,2020-02-06
839,442551875,63.17,11,2020-01-01
840,573571341,10.46,5,2020-01-01
841,497892347,9.92,4,2020-01-02
842,550361833,80.31,13,2020-02-01
843,590194746,39.23,24,2020-01-02
844,595917822,35.79,3,2020-01-02
845,588215063,51.59,9,2020-01-02
846,557792786,86.46,8,2020-01-10
847,595530157,23.21,6,2020-01-03
848,431426754,186.07,56,2020-01-26
849,562703801,99.48,23,2020-01-04
850,596095460,42.92,6,2020-01-04
851,376909541,10.95,1,2020-01-04
852,496956046,22.86,9,2020-01-05
853,327397081,39.76,3,2020-01-05
854,575474044,21.84,8,2020-01-05
855,586530855,89.81,23,2020-01-06
856,471593792,93.13,18,2020-02-28
857,580286127,256.54,50,2020-01-28
858,597557554,15.08,1,2020-01-06
859,597837940,5.32,1,2020-01-07
860,567952199,26.52,4,2020-01-07
861,431397250,20.21,6,2020-01-07
862,337259840,96.83,14,2020-02-24
863,512244290,109.59,29,2020-02-29
864,556103497,187.74,62,2020-02-26
865,579567493,46.35,15,2020-01-08
866,598519924,11.27,1,2020-01-08
867,598560944,36.68,8,2020-01-08
868,486951480,26.5,4,2020-01-09
869,404868841,83.28,16,2020-01-23
870,597931428,9.41,6,2020-01-09
871,598945219,17.37,3,2020-01-09
872,403360155,33.32,11,2020-01-09
873,598925385,41.15,11,2020-01-09
874,598803233,8.89,1,2020-01-09
875,538342569,34.06,11,2020-01-09
876,574930294,23.33,1,2020-01-10
877,573455420,197.11,38,2020-01-14
878,590024165,17.65,4,2020-01-02
879,409546771,11.44,4,2020-01-02
880,596035230,15.71,2,2020-01-02
881,461210084,68.64,23,2020-02-03
882,467612851,10.08,2,2020-01-03
883,570855943,9.34,2,2020-01-03
884,588265624,10.31,4,2020-01-03
885,559439821,102.13,12,2020-01-05
886,242335277,76.23,12,2020-01-05
887,597099341,14.96,8,2020-01-05
888,565980590,84.83,18,2020-02-24
889,427985196,15.56,6,2020-01-05
890,481174894,8.89,2,2020-01-05
891,431532864,36.26,7,2020-01-05
892,479928991,301.29,61,2020-02-26
893,597731428,0.51,1,2020-01-06
894,560349908,3.16,1,2020-01-07
895,483705312,76.22,11,2020-01-07
896,597930095,55.27,11,2020-01-07
897,381955960,46.79,6,2020-01-08
898,232474402,36.19,6,2020-02-25
899,595170295,40.29,15,2020-01-08
900,598549616,20.6,6,2020-01-08
901,428351975,356.01,127,2020-02-07
902,598695326,24.84,5,2020-01-09
903,592604983,140.06,33,2020-01-09
904,599024745,12.22,7,2020-01-09
905,595391039,54.91,9,2020-01-01
906,595589709,71.2,17,2020-01-23
907,518568129,48.22,15,2020-01-01
908,423326160,210.06,48,2020-02-23
909,595867488,34.13,5,2020-01-02
910,566697338,38.41,3,2020-01-02
911,596095873,53.4,17,2020-01-20
912,413552169,68.78,17,2020-02-25
913,440654578,129.13,36,2020-02-14
914,313763824,64.81,13,2020-01-04
915,587618585,39.44,12,2020-01-04
916,362155156,17.69,2,2020-01-04
917,596507167,35.01,5,2020-01-04
918,562364771,46.15,15,2020-02-14
919,464536515,10.19,4,2020-01-05
920,597054967,11.08,2,2020-01-05
921,495200266,4.92,1,2020-01-05
922,435479743,44.4,13,2020-02-14
923,576650145,120.32,6,2020-01-05
924,186020703,165.9,24,2020-01-24
925,588811900,15.54,3,2020-01-05
926,597281500,385.61,34,2020-01-06
927,597432579,63.22,16,2020-02-03
928,567210422,41.27,2,2020-01-07
929,597084736,68.3,13,2020-01-06
930,202259440,103.33,22,2020-02-18
931,83998413,158.81,63,2020-02-08
932,576685230,62.9,11,2020-02-10
933,544879748,12.39,2,2020-01-07
934,347633566,291.9,25,2020-01-07
935,598155534,221.04,63,2020-02-02
936,565995005,257.24,52,2020-02-29
937,378798295,6.0,2,2020-01-08
938,598439694,16.35,1,2020-01-08
939,596519911,142.02,19,2020-02-24
940,514458375,22.23,3,2020-01-09
941,598776901,19.26,6,2020-01-09
942,598914976,13.16,2,2020-01-09
943,598928997,18.1,2,2020-01-09
944,598971219,56.59,11,2020-02-20
945,478170207,28.99,7,2020-02-19
946,518144371,110.21,20,2020-01-01
947,595893907,33.18,6,2020-01-02
948,596023183,9.62,2,2020-01-02
949,560746323,7.13,4,2020-01-03
950,340561455,40.51,19,2020-01-04
951,596264089,11.16,8,2020-01-04
952,576375906,52.57,6,2020-01-13
953,265916467,289.63,64,2020-02-21
954,590518383,34.96,11,2020-01-05
955,471973270,13.66,3,2020-01-05
956,571284728,55.32,10,2020-01-06
957,480560532,80.32,9,2020-02-02
958,597422117,12.7,3,2020-01-07
959,516362396,167.39,40,2020-01-08
960,463659230,9.71,3,2020-01-08
961,598391937,44.29,1,2020-01-08
962,231401013,39.28,5,2020-01-08
963,573872024,288.82,97,2020-02-27
964,598502025,13.19,5,2020-01-08
965,329137297,26.99,8,2020-01-08
966,592542866,107.47,12,2020-02-25
967,598561539,77.92,8,2020-01-08
968,439363074,55.24,1,2020-01-08
969,589926548,58.94,8,2020-01-19
970,598712572,18.25,1,2020-01-09
971,597909201,197.44,11,2020-02-11
972,598940578,122.22,1,2020-01-09
973,567693155,88.08,13,2020-01-09
974,590023058,31.9,5,2020-01-01
975,503944579,93.6,14,2020-01-01
976,580722765,36.38,8,2020-01-02
977,559102343,47.67,8,2020-01-03
978,539139488,193.93,58,2020-02-22
979,480346446,59.29,9,2020-01-03
980,596665983,19.19,2,2020-01-04
981,596700790,66.67,3,2020-01-04
982,550843175,18.45,7,2020-01-04
983,461307531,120.68,35,2020-02-22
984,597101484,47.46,13,2020-01-05
985,588341334,47.16,13,2020-01-05
986,588457418,10.32,2,2020-01-05
987,581042942,207.81,49,2020-02-20
988,459836661,28.49,5,2020-01-05
989,431784518,726.1,125,2020-02-05
990,595306566,28.58,3,2020-01-06
991,512228123,82.18,16,2020-01-06
992,597993192,12.3,3,2020-01-07
993,598051868,14.2,4,2020-01-07
994,506223316,26.57,11,2020-01-08
995,576128637,28.1,2,2020-01-08
996,446566057,113.49,33,2020-02-21
997,598011424,65.1,35,2020-01-08
998,440594691,97.68,22,2020-01-08
999,421732776,42.61,6,2020-01-09
1000,598809853,48.26,2,2020-01-09
1001,475863536,75.8,15,2020-01-09
1002,598988223,23.81,9,2020-01-10
1003,529223020,80.23,27,2020-01-01
1004,591313204,13.41,5,2020-01-02
1005,592782336,47.0,9,2020-01-02
1006,377539088,81.66,15,2020-01-02
1007,595751955,46.08,10,2020-01-02
1008,596261711,24.92,2,2020-01-03
1009,400867542,13.72,3,2020-01-03
1010,560339544,9.84,1,2020-01-03
1011,596384624,18.41,2,2020-01-03
1012,463515261,24.57,8,2020-01-03
1013,526715343,22.68,8,2020-01-04
1014,489239994,40.19,11,2020-01-04
1015,580111367,102.36,27,2020-01-04
1016,584759908,18.0,6,2020-01-05
1017,597570963,60.32,1,2020-01-06
1018,483387949,22.85,6,2020-01-06
1019,478779311,25.21,9,2020-01-06
1020,503679616,30.58,10,2020-01-06
1021,478914572,48.79,8,2020-02-28
1022,593498877,44.29,1,2020-01-07
1023,511318807,22.86,2,2020-01-07
1024,597972494,13.97,1,2020-01-07
1025,555412412,50.6,9,2020-02-25
1026,565377939,47.46,13,2020-01-07
1027,561191508,39.69,6,2020-01-08
1028,545827451,15.88,2,2020-01-08
1029,484945161,38.82,10,2020-01-23
1030,598328323,131.52,12,2020-01-18
1031,473564129,15.27,4,2020-01-08
1032,548135142,64.49,10,2020-01-08
1033,586720987,32.74,19,2020-01-09
1034,515843187,43.18,5,2020-01-09
1035,599024372,13.33,1,2020-01-09
1036,550098475,10.14,4,2020-01-01
1037,534026098,28.41,1,2020-01-01
1038,555963268,25.51,8,2020-01-02
1039,151229872,91.45,23,2020-02-27
1040,559919244,42.93,6,2020-01-02
1041,537576074,40.16,4,2020-01-02
1042,370772017,220.24,48,2020-02-16
1043,592095128,12.22,1,2020-01-03
1044,596515467,25.17,3,2020-01-03
1045,589057297,8.58,3,2020-01-04
1046,320840875,124.02,38,2020-01-27
1047,489282789,34.7,5,2020-01-05
1048,597135342,3.97,1,2020-01-05
1049,418135049,41.86,9,2020-01-05
1050,571147980,74.3,19,2020-02-10
1051,569030231,17.85,4,2020-01-06
1052,597515658,34.9,7,2020-01-06
1053,286792903,151.56,34,2020-01-06
1054,159486861,107.06,22,2020-01-07
1055,460890388,140.06,18,2020-02-06
1056,597951852,50.59,3,2020-01-19
1057,415745360,116.16,35,2020-02-25
1058,410786575,52.37,9,2020-01-08
1059,598353419,12.06,2,2020-01-08
1060,438420844,99.52,24,2020-02-04
1061,567184667,31.6,9,2020-01-08
1062,598846335,18.25,1,2020-01-09
1063,475580585,18.7,4,2020-01-09
1064,595676018,24.92,6,2020-02-07
1065,595735924,54.29,1,2020-01-01
1066,594848887,58.44,13,2020-02-06
1067,477305034,34.42,6,2020-01-03
1068,560204600,224.61,57,2020-02-23
1069,528476953,20.46,5,2020-01-03
1070,459962688,35.64,8,2020-01-03
1071,592664608,25.91,5,2020-01-05
1072,452462472,32.6,3,2020-01-04
1073,592302090,10.71,4,2020-01-04
1074,596867806,69.65,9,2020-02-02
1075,581998690,10.79,5,2020-01-04
1076,462120270,110.94,19,2020-02-07
1077,585471156,37.0,7,2020-01-05
1078,318277599,16.35,1,2020-01-05
1079,550021928,40.56,13,2020-01-05
1080,570312846,353.8,90,2020-02-12
1081,522538597,23.2,7,2020-01-05
1082,252311454,51.11,2,2020-01-06
1083,596569455,84.28,3,2020-01-06
1084,597539077,20.42,12,2020-01-06
1085,597733353,10.22,6,2020-01-06
1086,597912106,15.87,1,2020-01-07
1087,579198843,58.73,6,2020-01-07
1088,593090087,63.35,23,2020-02-19
1089,374766228,12.22,1,2020-01-08
1090,347688744,229.09,41,2020-02-15
1091,409219722,23.65,1,2020-01-08
1092,546627274,24.59,6,2020-01-08
1093,598612927,70.43,20,2020-01-09
1094,598674236,19.03,1,2020-01-09
1095,576587279,10.95,1,2020-01-09
1096,598798480,16.5,8,2020-01-09
1097,582370757,16.48,4,2020-01-09
1098,392867773,124.58,32,2020-01-09
1099,598834797,17.01,4,2020-01-09
1100,596050946,40.56,13,2020-01-09
1101,453587750,13.33,1,2020-01-09
1102,595476442,29.53,3,2020-01-01
1103,539865238,7.14,2,2020-01-01
1104,567455377,148.35,5,2020-01-03
1105,596295570,6.88,3,2020-01-03
1106,521930744,71.49,33,2020-01-14
1107,588752186,12.67,4,2020-01-03
1108,347996215,98.33,21,2020-02-23
1109,591685379,57.13,11,2020-01-04
1110,596873764,22.0,4,2020-01-11
1111,528085044,10.79,1,2020-01-04
1112,535186258,187.95,27,2020-02-25
1113,408275476,79.98,27,2020-02-19
1114,597269288,111.9,39,2020-01-11
1115,483604749,26.54,13,2020-01-06
1116,534279829,11.53,2,2020-01-06
1117,597743301,15.88,4,2020-01-06
1118,583734819,97.99,11,2020-02-18
1119,585702505,28.02,8,2020-01-07
1120,236948482,42.15,11,2020-01-07
1121,569286141,48.14,10,2020-02-20
1122,466464295,183.42,36,2020-02-25
1123,553513412,14.55,7,2020-01-09
1124,598816356,14.51,1,2020-01-09
1125,236347359,56.79,8,2020-02-15
1126,457981296,13.28,8,2020-01-09
1127,514836062,56.79,7,2020-01-09
1128,594224687,10.96,3,2020-01-09
1129,598936388,14.06,1,2020-01-09
1130,598708453,15.13,7,2020-01-09
1131,521010378,75.4,1,2020-01-01
1132,595571080,19.95,8,2020-01-01
1133,593048255,9.78,4,2020-01-01
1134,460685570,133.44,30,2020-02-14
1135,474097007,82.03,7,2020-01-02
1136,593520152,54.77,3,2020-01-02
1137,230818653,49.26,6,2020-01-18
1138,578391404,20.79,4,2020-01-02
1139,589780132,46.5,9,2020-01-03
1140,509391459,81.33,24,2020-02-11
1141,596334324,22.22,5,2020-02-02
1142,566259191,24.51,14,2020-01-03
1143,477445151,112.88,26,2020-02-23
1144,566888554,75.42,10,2020-01-04
1145,533068420,124.46,16,2020-02-27
1146,591932507,44.27,18,2020-01-13
1147,588627289,169.35,19,2020-02-20
1148,597077136,26.26,5,2020-01-05
1149,593763736,44.05,4,2020-01-05
1150,534150586,194.44,1,2020-01-05
1151,515113054,69.0,7,2020-01-06
1152,542507746,103.78,16,2020-01-25
1153,429830312,11.08,4,2020-01-06
1154,597673141,18.33,7,2020-01-06
1155,455719342,12.54,1,2020-01-08
1156,598056693,15.71,1,2020-01-08
1157,539511592,10.63,3,2020-01-08
1158,462311218,28.88,3,2020-01-08
1159,598269451,40.42,16,2020-01-08
1160,596296301,73.97,12,2020-02-20
1161,598718380,80.4,23,2020-01-09
1162,569401754,32.37,7,2020-01-09
1163,557626316,84.34,10,2020-02-15
1164,598819259,27.93,2,2020-01-09
1165,598893328,40.63,6,2020-01-09
1166,532405782,85.87,4,2020-01-10
1167,595560094,54.77,3,2020-01-01
1168,586494299,42.99,10,2020-01-01
1169,595849132,37.45,12,2020-01-02
1170,596038426,42.2,4,2020-01-02
1171,552959374,62.39,3,2020-01-02
1172,582778123,24.92,3,2020-01-03
1173,467733829,159.15,31,2020-02-15
1174,596069936,9.98,4,2020-01-03
1175,348544377,76.81,14,2020-02-04
1176,579991254,131.76,9,2020-01-24
1177,593738692,98.02,5,2020-02-05
1178,540069490,48.73,7,2020-01-05
1179,397514744,31.26,5,2020-01-06
1180,419212969,122.62,22,2020-02-29
1181,593889000,10.32,1,2020-01-06
1182,597875698,30.27,6,2020-01-07
1183,481076766,43.65,6,2020-01-08
1184,552012652,48.2,11,2020-01-08
1185,507080065,230.64,62,2020-02-07
1186,592260497,42.78,10,2020-01-08
1187,574971231,68.85,17,2020-01-30
1188,511213378,16.42,3,2020-01-08
1189,280015074,19.48,8,2020-01-08
1190,378106106,9.87,3,2020-01-08
1191,596464060,5.56,1,2020-01-09
1192,448435504,35.92,20,2020-01-09
1193,230862012,40.65,14,2020-02-02
1194,449204572,37.9,7,2020-01-09
1195,598926052,16.3,5,2020-01-09
1196,530956937,7.14,2,2020-01-09
1197,599004868,69.28,8,2020-01-09
1198,596813204,28.07,17,2020-01-09
1199,335307808,118.12,22,2020-01-10
1200,597533964,58.26,15,2020-01-10
1201,592859049,94.86,34,2020-01-26
1202,594535672,17.88,2,2020-01-01
1203,459117441,70.66,29,2020-02-13
1204,595896886,46.82,3,2020-01-02
1205,596173619,10.25,4,2020-01-03
1206,476266090,90.52,23,2020-01-17
1207,576576135,45.79,5,2020-01-03
1208,541201865,10.48,4,2020-01-03
1209,540100194,119.82,39,2020-01-30
1210,542701349,93.18,32,2020-01-04
1211,453647836,15.07,2,2020-01-04
1212,590321040,13.17,1,2020-01-04
1213,595271577,42.39,11,2020-01-04
1214,592814883,190.77,5,2020-01-04
1215,538837157,12.3,2,2020-01-05
1216,566708207,13.65,2,2020-01-05
1217,597717403,12.77,2,2020-01-06
1218,597850708,12.13,3,2020-01-07
1219,561111553,48.01,5,2020-01-07
1220,594296023,128.8,10,2020-01-11
1221,429233753,219.48,48,2020-02-17
1222,598049980,40.66,7,2020-01-07
1223,573874230,268.74,56,2020-02-23
1224,359752159,417.75,79,2020-02-29
1225,544752317,29.19,3,2020-01-09
1226,598969246,10.0,2,2020-01-09
1227,545537756,36.0,9,2020-02-23
1228,472942873,42.51,5,2020-01-10
1229,358762473,49.98,10,2020-01-01
1230,583722313,105.44,14,2020-02-16
1231,544668626,56.9,2,2020-01-03
1232,596456620,30.95,4,2020-01-03
1233,432371199,10.32,5,2020-01-03
1234,596679572,75.12,15,2020-02-25
1235,322486056,34.72,5,2020-01-04
1236,596856535,12.33,2,2020-01-04
1237,536300909,15.56,2,2020-01-04
1238,527598453,3.96,2,2020-01-05
1239,432755816,71.19,91,2020-02-21
1240,596193369,30.22,7,2020-01-05
1241,593393582,16.53,7,2020-01-05
1242,578073726,64.9,2,2020-01-05
1243,511338481,166.68,5,2020-01-05
1244,552164886,40.34,14,2020-01-06
1245,508962721,125.48,50,2020-02-05
1246,588061986,35.95,7,2020-01-06
1247,538723264,63.48,5,2020-01-06
1248,419909987,57.64,11,2020-01-06
1249,537739034,15.57,9,2020-01-06
1250,597699528,81.27,9,2020-01-06
1251,446322033,61.95,21,2020-02-12
1252,510842829,10.64,2,2020-01-07
1253,403469120,51.67,21,2020-01-07
1254,408566511,28.82,9,2020-01-07
1255,596255270,19.37,7,2020-01-07
1256,443960253,47.31,12,2020-01-07
1257,595987376,25.48,4,2020-01-07
1258,433597831,93.43,13,2020-02-08
1259,503732731,374.11,41,2020-02-24
1260,598030579,18.25,4,2020-01-07
1261,502053552,12.7,2,2020-01-07
1262,546891178,18.25,5,2020-01-07
1263,598138866,8.54,2,2020-01-07
1264,403670640,43.15,8,2020-01-08
1265,329441340,18.54,2,2020-01-08
1266,549923226,15.41,7,2020-01-08
1267,573558450,143.11,26,2020-02-13
1268,461226649,132.86,31,2020-02-26
1269,548791582,34.12,2,2020-01-09
1270,598857300,90.48,2,2020-01-09
1271,468402767,13.51,2,2020-01-09
1272,461753601,27.95,8,2020-01-09
1273,358226166,22.54,1,2020-01-09
1274,525702854,43.19,12,2020-01-01
1275,595631449,29.12,3,2020-01-01
1276,397415839,80.81,20,2020-02-25
1277,595906745,11.9,1,2020-01-02
1278,571017472,43.24,8,2020-01-02
1279,562673442,142.6,6,2020-01-02
1280,596269603,105.77,11,2020-01-03
1281,596334785,14.51,1,2020-01-03
1282,596469654,13.62,4,2020-01-03
1283,580853640,11.56,3,2020-01-03
1284,354459471,17.74,2,2020-01-04
1285,407727962,54.28,11,2020-01-04
1286,346908734,35.07,5,2020-01-05
1287,597136801,7.84,4,2020-01-05
1288,385699221,106.16,15,2020-01-17
1289,597081950,77.55,27,2020-01-29
1290,507638597,24.4,8,2020-01-05
1291,597454405,22.93,3,2020-01-06
1292,548338187,126.25,44,2020-02-24
1293,506281975,1.58,6,2020-01-06
1294,526443127,51.48,14,2020-01-07
1295,511175470,49.72,5,2020-01-07
1296,572149315,98.1,4,2020-02-25
1297,542664780,15.04,4,2020-01-08
1298,530612706,11.83,1,2020-01-08
1299,588903000,54.92,5,2020-01-09
1300,582210916,41.35,3,2020-01-09
1301,550551262,67.77,3,2020-01-11
1302,598890145,26.43,2,2020-01-09
1303,546830676,12.99,5,2020-01-09
1304,557330172,148.29,58,2020-02-05
1305,584135680,66.27,23,2020-01-10
1306,595482877,70.16,23,2020-02-09
1307,592169150,50.06,18,2020-01-29
1308,595609649,10.96,3,2020-01-01
1309,536761951,87.04,10,2020-01-26
1310,581262865,61.06,11,2020-01-02
1311,588892241,79.37,1,2020-01-02
1312,354716263,6.14,2,2020-01-02
1313,540901245,16.21,3,2020-01-03
1314,592421122,60.31,11,2020-01-13
1315,596500761,64.6,2,2020-01-03
1316,558705053,41.8,7,2020-01-04
1317,530687654,114.36,15,2020-02-24
1318,561686116,192.62,23,2020-02-24
1319,596758689,71.98,5,2020-01-04
1320,569388653,213.56,49,2020-02-18
1321,533133279,16.68,5,2020-01-04
1322,573609282,42.29,27,2020-02-01
1323,472163484,10.16,2,2020-01-05
1324,597410182,60.58,9,2020-01-06
1325,513026898,36.82,11,2020-01-24
1326,597626260,14.13,1,2020-01-06
1327,597698800,23.43,7,2020-01-06
1328,594952875,49.87,15,2020-01-07
1329,279141909,108.57,21,2020-01-25
1330,541594229,34.96,13,2020-01-07
1331,598364485,236.11,31,2020-01-28
1332,594008049,82.3,11,2020-01-08
1333,556503789,121.76,13,2020-01-15
1334,573623913,18.79,3,2020-01-08
1335,455166479,13.47,4,2020-01-08
1336,565032756,29.27,5,2020-01-09
1337,598769116,37.67,7,2020-01-09
1338,566405175,88.71,8,2020-02-14
1339,582885129,11.57,1,2020-01-09
